Abstract,Published year,OFC,PFC,DLPFC,mPFC,Frontal lobe,Temporal lobe,Amygdala,ACC,Hippocampus,Insula,Thalamus,BG,Striatum,Putamen,CAU
5327,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5328,1993,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5329,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5330,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5331,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5332,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5333,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5334,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5335,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5336,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5337,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5338,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5339,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5340,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5341,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5342,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5343,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5344,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5345,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5346,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5347,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5348,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5349,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5350,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5351,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5352,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5354,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5355,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5356,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5357,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5359,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5360,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5361,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5362,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5363,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5365,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5366,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5367,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5368,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5369,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5370,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5371,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5372,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5373,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5374,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5375,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5376,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5377,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5378,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5379,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5380,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5381,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5382,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5383,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5384,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5385,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5386,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5388,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5389,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5390,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5391,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5392,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5394,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5395,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5396,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5397,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5398,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5399,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5402,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5403,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5404,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5405,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5406,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5407,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5408,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5409,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5410,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5411,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5412,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5413,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5414,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5415,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5416,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5417,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5418,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5419,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5420,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5421,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5422,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5423,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5424,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5425,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5426,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5427,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5428,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5429,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5430,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5431,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5432,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5433,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5434,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5435,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5436,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5437,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5438,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5439,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5440,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5441,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5442,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5443,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5444,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5445,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5446,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5447,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5448,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5449,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5450,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5451,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5452,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5453,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5454,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5455,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5457,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5458,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5460,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5461,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5462,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5464,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5465,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5466,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5467,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5468,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5469,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5470,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5471,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5472,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5473,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5474,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5476,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5477,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5479,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5480,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5481,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5482,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5483,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5485,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5486,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5487,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5489,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5490,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,1993,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
5492,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5493,1993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5494,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5496,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5497,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5498,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5499,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5503,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5504,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5505,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5507,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5508,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5509,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5511,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5512,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5513,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5514,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5516,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5517,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5518,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5519,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5520,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5521,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5522,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5524,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5526,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5527,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5528,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5529,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5530,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5531,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5532,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5533,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5534,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5535,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5536,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5537,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5538,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5539,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5540,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5541,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5542,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5543,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5544,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5545,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5546,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5547,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5548,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5549,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5550,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5552,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5553,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5554,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5555,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5556,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5557,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5558,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5559,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5560,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5561,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5562,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5563,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5564,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5565,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5566,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5567,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5568,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5569,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5570,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5571,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5572,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5573,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5574,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5575,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5576,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5577,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5578,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5579,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5580,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5581,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5582,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5583,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5584,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5585,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5586,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5587,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5588,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5589,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5590,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5591,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5592,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5593,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5594,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5595,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5596,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5597,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5598,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5599,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5601,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5602,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5603,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5605,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5606,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5607,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5608,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5609,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5610,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5611,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5612,1993,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5613,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5614,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5615,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5616,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5617,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5618,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5619,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5620,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5621,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5622,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5623,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5624,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5625,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5626,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5627,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5628,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5629,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5630,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5631,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5632,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5633,1993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5634,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5635,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5636,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5637,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5638,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5639,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5640,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5641,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5642,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5643,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5644,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5645,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5646,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5647,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5648,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5649,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5650,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5651,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5652,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5653,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5654,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5655,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5656,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5657,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5658,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5659,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5660,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5661,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5662,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5663,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5664,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5665,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5666,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5667,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5668,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5669,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5670,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5671,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5672,1994,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
5673,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5674,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5675,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5676,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5677,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5678,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5679,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5680,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5681,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5682,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5683,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5684,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5685,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5686,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5687,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5688,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5689,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5690,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5691,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5692,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5693,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5694,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5695,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5696,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5697,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5698,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5699,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5701,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5702,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5703,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5704,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5705,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5706,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5707,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5708,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5709,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5710,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5711,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5712,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
